sample_index,ros_time_sec,elapsed_sec,joint_state_valid,joint_state_stamp_sec,joint_state_age_sec,joint_state_observed_count,joint__waist_yaw_joint,joint__waist_yaw_joint__observed,joint__waist_roll_joint,joint__waist_roll_joint__observed,joint__waist_pitch_joint,joint__waist_pitch_joint__observed,joint__left_shoulder_pitch_joint,joint__left_shoulder_pitch_joint__observed,joint__left_shoulder_roll_joint,joint__left_shoulder_roll_joint__observed,joint__left_shoulder_yaw_joint,joint__left_shoulder_yaw_joint__observed,joint__left_elbow_joint,joint__left_elbow_joint__observed,joint__right_shoulder_pitch_joint,joint__right_shoulder_pitch_joint__observed,joint__right_shoulder_roll_joint,joint__right_shoulder_roll_joint__observed,joint__right_shoulder_yaw_joint,joint__right_shoulder_yaw_joint__observed,joint__right_elbow_joint,joint__right_elbow_joint__observed,joint__left_hip_pitch_joint,joint__left_hip_pitch_joint__observed,joint__left_hip_roll_joint,joint__left_hip_roll_joint__observed,joint__left_hip_yaw_joint,joint__left_hip_yaw_joint__observed,joint__right_hip_pitch_joint,joint__right_hip_pitch_joint__observed,joint__right_hip_roll_joint,joint__right_hip_roll_joint__observed,joint__right_hip_yaw_joint,joint__right_hip_yaw_joint__observed,human_valid,human_stamp_sec,human_age_sec,human_source_frame,human_frame_id,human_received_count,human_used_count,human_00_present,human_00_fresh,human_00_name,human_00_a_x_m,human_00_a_y_m,human_00_a_z_m,human_00_b_x_m,human_00_b_y_m,human_00_b_z_m,human_00_radius_m,human_01_present,human_01_fresh,human_01_name,human_01_a_x_m,human_01_a_y_m,human_01_a_z_m,human_01_b_x_m,human_01_b_y_m,human_01_b_z_m,human_01_radius_m,human_02_present,human_02_fresh,human_02_name,human_02_a_x_m,human_02_a_y_m,human_02_a_z_m,human_02_b_x_m,human_02_b_y_m,human_02_b_z_m,human_02_radius_m,human_03_present,human_03_fresh,human_03_name,human_03_a_x_m,human_03_a_y_m,human_03_a_z_m,human_03_b_x_m,human_03_b_y_m,human_03_b_z_m,human_03_radius_m,human_04_present,human_04_fresh,human_04_name,human_04_a_x_m,human_04_a_y_m,human_04_a_z_m,human_04_b_x_m,human_04_b_y_m,human_04_b_z_m,human_04_radius_m,human_05_present,human_05_fresh,human_05_name,human_05_a_x_m,human_05_a_y_m,human_05_a_z_m,human_05_b_x_m,human_05_b_y_m,human_05_b_z_m,human_05_radius_m,human_06_present,human_06_fresh,human_06_name,human_06_a_x_m,human_06_a_y_m,human_06_a_z_m,human_06_b_x_m,human_06_b_y_m,human_06_b_z_m,human_06_radius_m,human_07_present,human_07_fresh,human_07_name,human_07_a_x_m,human_07_a_y_m,human_07_a_z_m,human_07_b_x_m,human_07_b_y_m,human_07_b_z_m,human_07_radius_m,human_08_present,human_08_fresh,human_08_name,human_08_a_x_m,human_08_a_y_m,human_08_a_z_m,human_08_b_x_m,human_08_b_y_m,human_08_b_z_m,human_08_radius_m,human_09_present,human_09_fresh,human_09_name,human_09_a_x_m,human_09_a_y_m,human_09_a_z_m,human_09_b_x_m,human_09_b_y_m,human_09_b_z_m,human_09_radius_m,human_10_present,human_10_fresh,human_10_name,human_10_a_x_m,human_10_a_y_m,human_10_a_z_m,human_10_b_x_m,human_10_b_y_m,human_10_b_z_m,human_10_radius_m,odom_valid,odom_stamp_sec,odom_age_sec,odom_frame_id,odom_child_frame_id,odom_x_m,odom_y_m,cbf_enabled,external_enabled,workspace_valid,workspace_stamp_sec,workspace_age_sec,workspace_frame_id,workspace_child_frame_id,workspace_enabled,workspace_capture_pending,workspace_generation,workspace_center_x_m,workspace_center_y_m,workspace_center_z_m,workspace_qx,workspace_qy,workspace_qz,workspace_qw,workspace_radius_m,workspace_activation_valid,workspace_activation_generation,workspace_activation_stamp_sec,workspace_activation_frame_id,workspace_activation_child_frame_id,workspace_activation_center_x_m,workspace_activation_center_y_m,workspace_activation_qx,workspace_activation_qy,workspace_activation_qz,workspace_activation_qw,workspace_path_valid,workspace_path_stamp_sec,workspace_path_age_sec,workspace_path_frame_id,workspace_path_sequence,workspace_path_point_count,workspace_path_xy_json,tf_valid,tf_stamp_sec,tf_age_sec,tf_world_frame,tf_pelvis_frame,tf_world_pelvis_tx_m,tf_world_pelvis_ty_m,tf_world_pelvis_tz_m,tf_world_pelvis_qx,tf_world_pelvis_qy,tf_world_pelvis_qz,tf_world_pelvis_qw,collision_geometry,internal_margin_phi_m,external_margin_phi_m,external_torso_margin_phi_m,human_timeout_sec,tf_stale_timeout_sec
193,1784929590.4356704,19.40631575603038,1,1784929590.4342256,0.0014448165893554688,17,-0.025433074682950974,1,-0.07455497980117798,1,-0.01952894777059555,1,0.36775970458984375,1,0.3203871548175812,1,0.48101136088371277,1,-0.5732756853103638,1,0.7016887068748474,1,0.03437797352671623,1,-0.3474803566932678,1,-0.44459784030914307,1,-0.21731090545654297,1,-0.03259562700986862,1,0.021496061235666275,1,-0.4498879611492157,1,0.010844860225915909,1,0.03729952871799469,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929590.4334598,0.0022106170654296875,world,base_footprint,-0.24402270641710058,0.7812917793105271,1,0,1,1784929567.4354498,23.00022053718567,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,23.00006937980652,workspace,1,321,,1,1784929590.4344554,0.0012149810791015625,world,pelvis,-0.2560488720903286,0.8281066954778357,0.7747917852548402,-0.014282279994232417,0.027439909896228278,0.9747592985963013,0.2211049018522657,capsules,0.05,0.5,0.1,0.5,0.5
194,1784929590.5356107,19.506253172643483,1,1784929590.5352113,0.0003993511199951172,17,-0.08744567632675171,1,-0.20813296735286713,1,-0.057616058737039566,1,0.30237457156181335,1,0.28354617953300476,1,0.48855167627334595,1,-0.508986234664917,1,0.7595969438552856,1,-0.006647353060543537,1,-0.4260104298591614,1,-0.44935598969459534,1,-0.23291201889514923,1,-0.04364751651883125,1,-0.0138488644734025,1,-0.44595786929130554,1,0.03374603018164635,1,0.024204421788454056,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929590.5344563,0.0011544227600097656,world,base_footprint,-0.23485571710910502,0.7800465355208386,1,0,1,1784929567.4354498,23.100160837173462,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,23.10000967979431,workspace,1,321,,1,1784929590.5344565,0.001154184341430664,world,pelvis,-0.25764793390609375,0.8380927837967282,0.7737436501012742,-0.02166566012444118,0.03337679617998306,0.9789716219210505,0.20007786514604764,capsules,0.05,0.5,0.1,0.5,0.5
195,1784929590.635613,19.60625386610627,1,1784929590.6353314,0.0002815723419189453,17,-0.1188642680644989,1,-0.25937560200691223,1,-0.011597929522395134,1,0.251420259475708,1,0.19179116189479828,1,0.49235591292381287,1,-0.4594685137271881,1,0.7746878266334534,1,-0.11971355229616165,1,-0.4834441542625427,1,-0.43676498532295227,1,-0.27265745401382446,1,-0.013070715591311455,1,-0.022662164643406868,1,-0.2780328392982483,1,0.04531124234199524,1,0.02673981338739395,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929590.6344569,0.0011560916900634766,world,base_footprint,-0.25303334040439723,0.819782219833646,1,0,1,1784929567.4354498,23.20016312599182,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,23.20001196861267,workspace,1,321,,1,1784929590.634457,0.001155853271484375,world,pelvis,-0.25836370325301283,0.8460773715953183,0.7735551168532071,-0.006322939940617113,0.015897802216674698,0.9839599330867067,0.1775672559769692,capsules,0.05,0.5,0.1,0.5,0.5
196,1784929590.735562,19.706203936599195,1,1784929590.734371,0.0011911392211914062,17,-0.10063543915748596,1,-0.2010706216096878,1,-0.012358707375824451,1,0.2659115493297577,1,0.09813468158245087,1,0.48193392157554626,1,-0.4285479485988617,1,0.7653565406799316,1,-0.21103569865226746,1,-0.4944973886013031,1,-0.42676499485969543,1,-0.3904319405555725,1,0.00844678282737732,1,-0.009162932634353638,1,-0.23740655183792114,1,0.03714743256568909,1,0.022057171911001205,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929590.7334569,0.002105236053466797,world,base_footprint,-0.2531641588690373,0.8189563073787783,1,0,1,1784929567.4354498,23.30011224746704,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,23.29996109008789,workspace,1,321,,1,1784929590.734456,0.0011060237884521484,world,pelvis,-0.2691122041304696,0.8273876352862313,0.7781146198259947,-0.010949451652593528,0.0035242654707312708,0.9846739452524175,0.1740256032957177,capsules,0.05,0.5,0.1,0.5,0.5
197,1784929590.8357434,19.806386018171906,1,1784929590.8353267,0.00041675567626953125,17,-0.06882726401090622,1,-0.08955353498458862,1,-0.02755480818450451,1,0.28043830394744873,1,0.1358114778995514,1,0.48698487877845764,1,-0.43582844734191895,1,0.723999559879303,1,-0.19835923612117767,1,-0.4715595841407776,1,-0.4120345115661621,1,-0.2938478887081146,1,0.08851023763418198,1,-0.10782436281442642,1,-0.18991316854953766,1,0.014623994939029217,1,0.01668527163565159,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929590.8334565,0.0022869110107421875,world,base_footprint,-0.25869825466462776,0.8114782496769076,1,0,1,1784929567.4354498,23.400293588638306,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,23.400142431259155,workspace,1,321,,1,1784929590.8344562,0.001287221908569336,world,pelvis,-0.288234908971076,0.7955736335039624,0.7791374500941353,-0.01682685457827977,-0.013211907236684013,0.9850731155265257,0.1708018136292323,capsules,0.05,0.5,0.1,0.5,0.5
198,1784929590.9355464,19.906188102439046,1,1784929590.9352782,0.0002682209014892578,17,-0.045077819377183914,1,-0.07837633788585663,1,-0.0376175157725811,1,0.2719722390174866,1,0.26374199986457825,1,0.5090833902359009,1,-0.452524870634079,1,0.6645290851593018,1,-0.10434196889400482,1,-0.40977782011032104,1,-0.3880622386932373,1,-0.1964002549648285,1,0.02100641094148159,1,-0.04744989424943924,1,-0.2752450406551361,1,-0.04881955683231354,1,0.08223135024309158,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929590.9334555,0.002090930938720703,world,base_footprint,-0.28748951249296,0.7499970854151414,1,0,1,1784929567.4354498,23.500096559524536,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,23.499945402145386,workspace,1,321,,1,1784929590.9334557,0.0020906925201416016,world,pelvis,-0.3047530605975763,0.7597897129939333,0.776335537194715,-0.011897217112017076,0.004315245502270905,0.9858368244155378,0.1672291556742809,capsules,0.05,0.5,0.1,0.5,0.5
199,1784929591.0356731,20.006314110010862,1,1784929591.035044,0.0006291866302490234,17,-0.0342191681265831,1,-0.1507984846830368,1,-0.06613241881132126,1,0.264604777097702,1,0.3796875476837158,1,0.5065531134605408,1,-0.46554794907569885,1,0.6549338102340698,1,0.007060055620968342,1,-0.33717235922813416,1,-0.4041881263256073,1,-0.18144413828849792,1,-0.012977754697203636,1,-0.03231380134820938,1,-0.4280870854854584,1,0.02208881825208664,1,0.02144741453230381,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929591.0344572,0.0012159347534179688,world,base_footprint,-0.2937536796170341,0.7245588407759385,1,0,1,1784929567.4354498,23.600223302841187,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,23.600072145462036,workspace,1,321,,1,1784929591.0344574,0.0012156963348388672,world,pelvis,-0.3109070271003157,0.7542721967875966,0.7765656185158399,-0.013965811810565502,0.016843719942038603,0.9855675191500457,0.1678627725119854,capsules,0.05,0.5,0.1,0.5,0.5
200,1784929591.1355805,20.106221850961447,1,1784929591.1349654,0.0006151199340820312,17,-0.051572784781455994,1,-0.2154192328453064,1,-0.08547509461641312,1,0.2692747116088867,1,0.3384472727775574,1,0.37077176570892334,1,-0.4428933262825012,1,0.6780182123184204,1,-0.04472346603870392,1,-0.32043132185935974,1,-0.4466248154640198,1,-0.16804683208465576,1,-0.03367704525589943,1,-0.04304984584450722,1,-0.3976491093635559,1,0.0398842990398407,1,0.0172837283462286,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929591.1344557,0.0011248588562011719,world,base_footprint,-0.305314556029592,0.7174768331285587,1,0,1,1784929567.4354498,23.700130701065063,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,23.699979543685913,workspace,1,321,,1,1784929591.134456,0.0011246204376220703,world,pelvis,-0.31803012334901926,0.7592864256746761,0.7746883069615402,-0.012185958824475311,0.025068954699209348,0.9872822777355666,0.15651438907362056,capsules,0.05,0.5,0.1,0.5,0.5
201,1784929591.2355814,20.20622263662517,1,1784929591.2348604,0.000720977783203125,17,-0.07948552817106247,1,-0.20971447229385376,1,-0.008663235232234001,1,0.2978295087814331,1,0.24335667490959167,1,0.15535104274749756,1,-0.3557017147541046,1,0.6507198810577393,1,-0.19710823893547058,1,-0.2524023950099945,1,-0.4557272791862488,1,-0.20221751928329468,1,-0.005645789671689272,1,-0.017381835728883743,1,-0.23536722362041473,1,0.05062443017959595,1,0.0012608454562723637,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929591.2334547,0.0021266937255859375,world,base_footprint,-0.34060228965461004,0.7487480130880261,1,0,1,1784929567.4354498,23.80013155937195,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,23.799980401992798,workspace,1,321,,1,1784929591.233455,0.002126455307006836,world,pelvis,-0.3208448555846534,0.7632713347522494,0.7750515674695179,0.011164016285224534,0.010948029570940675,0.989849812073101,0.14125457489137758,capsules,0.05,0.5,0.1,0.5,0.5
202,1784929591.3358228,20.306466684676707,1,1784929591.3349004,0.0009224414825439453,17,-0.08364240825176239,1,-0.10015349835157394,1,0.028805376961827278,1,0.368933767080307,1,0.21556365489959717,1,-0.11583127081394196,1,-0.2578505575656891,1,0.584365725517273,1,-0.3628368675708771,1,-0.12260422110557556,1,-0.4169832170009613,1,-0.3264961838722229,1,0.004476829431951046,1,-0.009589748457074165,1,-0.18824781477451324,1,0.050516579300165176,1,0.009531817398965359,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929591.3334548,0.0023679733276367188,world,base_footprint,-0.3494441036833595,0.7511488189448664,1,0,1,1784929567.4354498,23.900372982025146,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,23.900221824645996,workspace,1,321,,1,1784929591.3344574,0.0013654232025146484,world,pelvis,-0.32876037310791006,0.7426433227299031,0.7780499102943421,0.01383204144769971,-0.003470177647559572,0.9895015698927979,0.14381681291202308,capsules,0.05,0.5,0.1,0.5,0.5
203,1784929591.4355898,20.406233643181622,1,1784929591.4346673,0.0009224414825439453,17,-0.08974342793226242,1,0.052039410918951035,1,0.038684628903865814,1,0.38714608550071716,1,0.29662594199180603,1,-0.28828203678131104,1,-0.17048245668411255,1,0.4521077275276184,1,-0.41421306133270264,1,0.06438391655683517,1,-0.28185373544692993,1,-0.2639501690864563,1,0.043954674154520035,1,-0.061162516474723816,1,-0.13173428177833557,1,0.03339512646198273,1,-0.006839805748313665,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929591.4344697,0.0011200904846191406,world,base_footprint,-0.3570468822015348,0.7496286163883951,1,0,1,1784929567.4354498,24.000139951705933,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,23.999988794326782,workspace,1,321,,1,1784929591.4344697,0.0011200904846191406,world,pelvis,-0.34420098115310127,0.711332827179047,0.7789249336707884,0.011430319031159777,-0.0230881674470581,0.9904301486076308,0.13558910376519578,capsules,0.05,0.5,0.1,0.5,0.5
204,1784929591.5355747,20.506216273643076,1,1784929591.5344074,0.00116729736328125,17,-0.07134022563695908,1,0.11687524616718292,1,0.03253423422574997,1,0.3591744601726532,1,0.42703744769096375,1,-0.31934309005737305,1,-0.06122475489974022,1,0.2629491984844208,1,-0.3860970437526703,1,0.2847529351711273,1,-0.09393740445375443,1,-0.1540576070547104,1,-0.0015798824606463313,1,-0.01644672080874443,1,-0.1609877496957779,1,-0.016753802075982094,1,0.046576712280511856,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929591.5344567,0.0011179447174072266,world,base_footprint,-0.37691936396081516,0.7044109148832726,1,0,1,1784929567.4354498,24.100124835968018,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,24.099973678588867,workspace,1,321,,1,1784929591.534457,0.001117706298828125,world,pelvis,-0.3597295537524161,0.6788396210216451,0.7787881518413824,0.01294771001251012,-0.014780055776191358,0.9916830016690633,0.12719564048080131,capsules,0.05,0.5,0.1,0.5,0.5
205,1784929591.635621,20.60626245290041,1,1784929591.6346684,0.0009527206420898438,17,-0.016998056322336197,1,0.06960566341876984,1,0.032446444034576416,1,0.32678768038749695,1,0.5727471113204956,1,-0.27204370498657227,1,0.009911146946251392,1,0.09787166118621826,1,-0.30583399534225464,1,0.4476213753223419,1,-0.004620647057890892,1,-0.1332366019487381,1,-0.0354187972843647,1,-0.003764046123251319,1,-0.3025926649570465,1,0.051146384328603745,1,0.007080744951963425,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929591.6344562,0.0011649131774902344,world,base_footprint,-0.38352876174795436,0.681132576469306,1,0,1,1784929567.4354498,24.20017123222351,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,24.20002007484436,workspace,1,321,,1,1784929591.6344562,0.0011649131774902344,world,pelvis,-0.3649704937292222,0.6748272817106736,0.7791124214371827,0.012251608330301613,-0.0024686972630051673,0.9916543015058825,0.12831815901120436,capsules,0.05,0.5,0.1,0.5,0.5
206,1784929591.7355978,20.706242659129202,1,1784929591.7349012,0.0006966590881347656,17,0.009778429754078388,1,0.00097837601788342,1,0.031898755580186844,1,0.28072279691696167,1,0.5650424361228943,1,-0.2627837061882019,1,0.02322019822895527,1,0.03375140577554703,1,-0.28905773162841797,1,0.42823538184165955,1,0.03466704115271568,1,-0.12878164649009705,1,-0.06283523142337799,1,-0.03186780959367752,1,-0.3068556487560272,1,0.04957977682352066,1,0.04021413251757622,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929591.734454,0.0011439323425292969,world,base_footprint,-0.39769610423074925,0.672810176540827,1,0,1,1784929567.4354498,24.300148010253906,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,24.299996852874756,workspace,1,321,,1,1784929591.7344542,0.0011436939239501953,world,pelvis,-0.3728549564541206,0.6824611944326381,0.7757248245915378,0.015096052191667987,0.007804783979828616,0.9941800146711212,0.10638276638527529,capsules,0.05,0.5,0.1,0.5,0.5
207,1784929591.8355894,20.80623205192387,1,1784929591.834641,0.0009484291076660156,17,0.028550151735544205,1,-0.012457521632313728,1,0.0842130109667778,1,0.2038634568452835,1,0.42431461811065674,1,-0.31189075112342834,1,0.006207152735441923,1,0.031208528205752373,1,-0.3481789529323578,1,0.33816227316856384,1,0.10258283466100693,1,-0.17295756936073303,1,-0.04241412505507469,1,-0.013751962222158909,1,-0.17653660476207733,1,0.028910191729664803,1,0.01628671959042549,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929591.833454,0.0021355152130126953,world,base_footprint,-0.43085191395472394,0.6921716175700445,1,0,1,1784929567.4354498,24.400139570236206,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,24.399988412857056,workspace,1,321,,1,1784929591.833454,0.0021355152130126953,world,pelvis,-0.38038245206045135,0.6880761316601689,0.7764383815990132,0.03230149433693979,-1.106144526303392e-05,0.9962311938891463,0.08049858174807363,capsules,0.05,0.5,0.1,0.5,0.5
208,1784929591.9355311,20.90617357660085,1,1784929591.9336658,0.001865386962890625,17,0.019018560647964478,1,0.046547163277864456,1,0.12358640134334564,1,0.11716931313276291,1,0.26394400000572205,1,-0.402813196182251,1,-0.0418718159198761,1,0.07323809713125229,1,-0.447609007358551,1,0.22440634667873383,1,0.1520889401435852,1,-0.2809261679649353,1,-0.017744719982147217,1,0.021841995418071747,1,-0.12625804543495178,1,-0.0013635959476232529,1,-0.003881333861500025,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784929591.933457,0.0020742416381835938,world,base_footprint,-0.4507164050763979,0.6821082910916155,1,0,1,1784929567.4354498,24.500081300735474,world,workspace,1,0,3,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.0,0.18733963242682541,0.9822952011092093,1.5,1,3,1784929567.4354498,world,workspace,0.47418051624239393,-0.07498176989329002,0.0,0.0,0.18733963242682541,0.9822952011092093,1,1784929567.435601,24.499930143356323,workspace,1,321,,1,1784929591.93447,0.0010612010955810547,world,pelvis,-0.3874381206886266,0.6677461169937621,0.7780181181908354,0.040872661258205815,-0.0066325856754163815,0.9972030520640917,0.06222143780877107,capsules,0.05,0.5,0.1,0.5,0.5
