sample_index,ros_time_sec,elapsed_sec,joint_state_valid,joint_state_stamp_sec,joint_state_age_sec,joint_state_observed_count,joint__waist_yaw_joint,joint__waist_yaw_joint__observed,joint__waist_roll_joint,joint__waist_roll_joint__observed,joint__waist_pitch_joint,joint__waist_pitch_joint__observed,joint__left_shoulder_pitch_joint,joint__left_shoulder_pitch_joint__observed,joint__left_shoulder_roll_joint,joint__left_shoulder_roll_joint__observed,joint__left_shoulder_yaw_joint,joint__left_shoulder_yaw_joint__observed,joint__left_elbow_joint,joint__left_elbow_joint__observed,joint__right_shoulder_pitch_joint,joint__right_shoulder_pitch_joint__observed,joint__right_shoulder_roll_joint,joint__right_shoulder_roll_joint__observed,joint__right_shoulder_yaw_joint,joint__right_shoulder_yaw_joint__observed,joint__right_elbow_joint,joint__right_elbow_joint__observed,joint__left_hip_pitch_joint,joint__left_hip_pitch_joint__observed,joint__left_hip_roll_joint,joint__left_hip_roll_joint__observed,joint__left_hip_yaw_joint,joint__left_hip_yaw_joint__observed,joint__right_hip_pitch_joint,joint__right_hip_pitch_joint__observed,joint__right_hip_roll_joint,joint__right_hip_roll_joint__observed,joint__right_hip_yaw_joint,joint__right_hip_yaw_joint__observed,human_valid,human_stamp_sec,human_age_sec,human_source_frame,human_frame_id,human_received_count,human_used_count,human_00_present,human_00_fresh,human_00_name,human_00_a_x_m,human_00_a_y_m,human_00_a_z_m,human_00_b_x_m,human_00_b_y_m,human_00_b_z_m,human_00_radius_m,human_01_present,human_01_fresh,human_01_name,human_01_a_x_m,human_01_a_y_m,human_01_a_z_m,human_01_b_x_m,human_01_b_y_m,human_01_b_z_m,human_01_radius_m,human_02_present,human_02_fresh,human_02_name,human_02_a_x_m,human_02_a_y_m,human_02_a_z_m,human_02_b_x_m,human_02_b_y_m,human_02_b_z_m,human_02_radius_m,human_03_present,human_03_fresh,human_03_name,human_03_a_x_m,human_03_a_y_m,human_03_a_z_m,human_03_b_x_m,human_03_b_y_m,human_03_b_z_m,human_03_radius_m,human_04_present,human_04_fresh,human_04_name,human_04_a_x_m,human_04_a_y_m,human_04_a_z_m,human_04_b_x_m,human_04_b_y_m,human_04_b_z_m,human_04_radius_m,human_05_present,human_05_fresh,human_05_name,human_05_a_x_m,human_05_a_y_m,human_05_a_z_m,human_05_b_x_m,human_05_b_y_m,human_05_b_z_m,human_05_radius_m,human_06_present,human_06_fresh,human_06_name,human_06_a_x_m,human_06_a_y_m,human_06_a_z_m,human_06_b_x_m,human_06_b_y_m,human_06_b_z_m,human_06_radius_m,human_07_present,human_07_fresh,human_07_name,human_07_a_x_m,human_07_a_y_m,human_07_a_z_m,human_07_b_x_m,human_07_b_y_m,human_07_b_z_m,human_07_radius_m,human_08_present,human_08_fresh,human_08_name,human_08_a_x_m,human_08_a_y_m,human_08_a_z_m,human_08_b_x_m,human_08_b_y_m,human_08_b_z_m,human_08_radius_m,human_09_present,human_09_fresh,human_09_name,human_09_a_x_m,human_09_a_y_m,human_09_a_z_m,human_09_b_x_m,human_09_b_y_m,human_09_b_z_m,human_09_radius_m,human_10_present,human_10_fresh,human_10_name,human_10_a_x_m,human_10_a_y_m,human_10_a_z_m,human_10_b_x_m,human_10_b_y_m,human_10_b_z_m,human_10_radius_m,odom_valid,odom_stamp_sec,odom_age_sec,odom_frame_id,odom_child_frame_id,odom_x_m,odom_y_m,cbf_enabled,external_enabled,workspace_valid,workspace_stamp_sec,workspace_age_sec,workspace_frame_id,workspace_child_frame_id,workspace_enabled,workspace_capture_pending,workspace_generation,workspace_center_x_m,workspace_center_y_m,workspace_center_z_m,workspace_qx,workspace_qy,workspace_qz,workspace_qw,workspace_radius_m,workspace_activation_valid,workspace_activation_generation,workspace_activation_stamp_sec,workspace_activation_center_x_m,workspace_activation_center_y_m,tf_valid,tf_stamp_sec,tf_age_sec,tf_world_frame,tf_pelvis_frame,tf_world_pelvis_tx_m,tf_world_pelvis_ty_m,tf_world_pelvis_tz_m,tf_world_pelvis_qx,tf_world_pelvis_qy,tf_world_pelvis_qz,tf_world_pelvis_qw,collision_geometry,internal_margin_phi_m,external_margin_phi_m,external_torso_margin_phi_m,human_timeout_sec,tf_stale_timeout_sec
1152,1784924090.5233,115.30402186047286,1,1784924090.5220532,0.0012466907501220703,17,0.04738052561879158,1,-0.05842997506260872,1,0.11124717444181442,1,0.12767992913722992,1,0.3602716326713562,1,-0.4634779393672943,1,-0.01065397635102272,1,-0.039092544466257095,1,-0.7719897031784058,1,0.09764746576547623,1,-0.21119800209999084,1,-0.14984630048274994,1,-0.03572641313076019,1,-0.010191232897341251,1,-0.10696545243263245,1,-0.020684879273176193,1,0.03993487358093262,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924090.4576907,0.06560921669006348,world,pelvis,4.596297766406375,-1.648914188387978,1,0,1,1784923961.1971903,129.32610964775085,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924090.4576907,0.06560921669006348,world,pelvis,4.596297766406375,-1.648914188387978,0.7105721077821399,-0.03391864375226525,-0.04590885849091792,0.988711953224874,-0.13853005402555202,capsules,0.05,0.5,0.1,0.5,0.5
1153,1784924090.6232464,115.40396418515593,1,1784924090.6227047,0.00054168701171875,17,0.04774210974574089,1,-0.052851010113954544,1,0.11576854437589645,1,0.12839898467063904,1,0.3674861788749695,1,-0.48451024293899536,1,-0.036084502935409546,1,-0.033615753054618835,1,-0.7184322476387024,1,0.1946118324995041,1,-0.13428324460983276,1,-0.1571047157049179,1,-0.03623773902654648,1,-0.01025819219648838,1,-0.09982757270336151,1,-0.021895019337534904,1,0.038394808769226074,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924090.5575876,0.0656588077545166,world,pelvis,4.608229879490673,-1.6263159252817385,1,0,1,1784923961.1971903,129.4260561466217,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924090.5575879,0.0656585693359375,world,pelvis,4.608229879490673,-1.6263159252817385,0.7038903526941915,-0.023556582935220918,-0.04438478046758437,0.9893827310906627,-0.13637041498375643,capsules,0.05,0.5,0.1,0.5,0.5
1154,1784924090.7243555,115.50508008524776,1,1784924090.722741,0.0016145706176757812,17,0.04195680841803551,1,-0.05026539787650108,1,0.11640037596225739,1,0.1302565485239029,1,0.40843623876571655,1,-0.4872186779975891,1,-0.035832833498716354,1,-0.014488928020000458,1,-0.5765629410743713,1,0.22766432166099548,1,0.01684982143342495,1,-0.15821623802185059,1,-0.03497646749019623,1,-0.009682340547442436,1,-0.10073821991682053,1,-0.020284339785575867,1,0.04049733653664589,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924090.6575925,0.06676292419433594,world,pelvis,4.610925745131486,-1.6145291591913284,1,0,1,1784923961.1971903,129.52716517448425,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924090.6575928,0.06676268577575684,world,pelvis,4.610925745131486,-1.6145291591913284,0.6963470250321235,-0.011760306209647686,-0.032232333333914336,0.9882695798879924,-0.1488153532190747,capsules,0.05,0.5,0.1,0.5,0.5
1155,1784924090.8232455,115.60396303143352,1,1784924090.822309,0.0009365081787109375,17,0.03580993041396141,1,-0.04486379027366638,1,0.11608865857124329,1,0.1299329698085785,1,0.47588348388671875,1,-0.4999099671840668,1,-0.03417900949716568,1,0.05463608354330063,1,-0.44657009840011597,1,0.26172348856925964,1,0.1547163426876068,1,-0.15970273315906525,1,-0.03420095145702362,1,-0.009628772735595703,1,-0.10118015110492706,1,-0.019773012027144432,1,0.03816714510321617,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924090.7576313,0.06561422348022461,world,pelvis,4.603508428050106,-1.6254654721550787,1,0,1,1784923961.1971903,129.6260552406311,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924090.7576313,0.06561422348022461,world,pelvis,4.603508428050106,-1.6254654721550787,0.6943383530095069,-0.006090646103492192,-0.024576801183069978,0.9868157890334293,-0.15985456949358823,capsules,0.05,0.5,0.1,0.5,0.5
1156,1784924090.9232275,115.70394622348249,1,1784924090.9220955,0.0011320114135742188,17,0.018895965069532394,1,-0.02980487234890461,1,0.11524609476327896,1,0.126960888504982,1,0.5121237635612488,1,-0.5182458162307739,1,0.006207828875631094,1,0.13116735219955444,1,-0.3491143584251404,1,0.2919357120990753,1,0.2625623941421509,1,-0.16209988296031952,1,-0.03412425518035889,1,-0.0105929896235466,1,-0.10100606083869934,1,-0.018997499719262123,1,0.038381416350603104,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924090.8576097,0.06561779975891113,world,pelvis,4.57932441524179,-1.662754325163339,1,0,1,1784923961.1971903,129.72603726387024,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924090.8576097,0.06561779975891113,world,pelvis,4.57932441524179,-1.662754325163339,0.7085692988936418,-0.012520098354588729,-0.03573096555754974,0.9841615427286597,-0.17318372628934012,capsules,0.05,0.5,0.1,0.5,0.5
1157,1784924091.023251,115.80397393833846,1,1784924091.0228624,0.0003886222839355469,17,-0.009789476171135902,1,-0.006850595586001873,1,0.11436871439218521,1,0.12561865150928497,1,0.5114167332649231,1,-0.5279890298843384,1,0.08418918401002884,1,0.17501762509346008,1,-0.31058502197265625,1,0.3194994330406189,1,0.31863656640052795,1,-0.16212667524814606,1,-0.03639113903045654,1,-0.008691340684890747,1,-0.10091231763362885,1,-0.02169901132583618,1,0.03835463151335716,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924090.9586549,0.06459617614746094,world,pelvis,4.577013271157613,-1.6659559802884145,1,0,1,1784923961.1971903,129.82606077194214,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924090.958655,0.06459593772888184,world,pelvis,4.577013271157613,-1.6659559802884145,0.713163616364348,-0.028378500677716797,-0.056521795059578044,0.980596932987091,-0.1855521554680471,capsules,0.05,0.5,0.1,0.5,0.5
1158,1784924091.1232493,115.90396664198488,1,1784924091.1226223,0.0006270408630371094,17,-0.04097919911146164,1,0.012959230691194534,1,0.11077684909105301,1,0.08235559612512589,1,0.4756198525428772,1,-0.5415911078453064,1,0.2085135281085968,1,0.1799311637878418,1,-0.31482744216918945,1,0.34025612473487854,1,0.3265581429004669,1,-0.1591804474592209,1,-0.03812112659215927,1,-0.010874219238758087,1,-0.09733667969703674,1,-0.02241486683487892,1,0.039211712777614594,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924091.057745,0.06550431251525879,world,pelvis,4.568504413465782,-1.6623384492465576,1,0,1,1784923961.1971903,129.92605900764465,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924091.057745,0.06550431251525879,world,pelvis,4.568504413465782,-1.6623384492465576,0.7126196719197009,-0.026803577474839795,-0.06982793152645915,0.9784856555712096,-0.1922796142461978,capsules,0.05,0.5,0.1,0.5,0.5
1159,1784924091.2232363,116.0039542671293,1,1784924091.2224548,0.0007815361022949219,17,-0.04638952761888504,1,0.013934855349361897,1,0.1101209819316864,1,0.03428686782717705,1,0.43142199516296387,1,-0.5405244827270508,1,0.2651989161968231,1,0.13048423826694489,1,-0.3260207176208496,1,0.3947603702545166,1,0.3270615041255951,1,-0.15750646591186523,1,-0.03703029453754425,1,-0.01118223275989294,1,-0.09646620601415634,1,-0.020872365683317184,1,0.03864925354719162,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924091.168585,0.05465126037597656,world,pelvis,4.5698816837684895,-1.6564354011867377,1,0,1,1784923961.1971903,130.02604603767395,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924091.1685853,0.05465102195739746,world,pelvis,4.5698816837684895,-1.6564354011867377,0.7104123868002467,-0.030573436667765734,-0.07607551133430834,0.9775740623974597,-0.19397611727548658,capsules,0.05,0.5,0.1,0.5,0.5
1160,1784924091.3234205,116.10413931403309,1,1784924091.3230906,0.0003299713134765625,17,-0.04413968697190285,1,0.015438806265592575,1,0.10994449257850647,1,0.01278716791421175,1,0.38841062784194946,1,-0.5413514375686646,1,0.23735956847667694,1,0.03893674910068512,1,-0.36766594648361206,1,0.4805075228214264,1,0.3171026110649109,1,-0.1577073484659195,1,-0.03685985505580902,1,-0.01317762490361929,1,-0.09431011229753494,1,-0.021349603310227394,1,0.036225318908691406,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924091.2576013,0.06581926345825195,world,pelvis,4.58724737809132,-1.643808267701702,1,0,1,1784923961.1971903,130.12623023986816,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924091.257601,0.06581950187683105,world,pelvis,4.58724737809132,-1.643808267701702,0.7038561719085656,-0.02911511004495147,-0.06426454944037181,0.9815780904114285,-0.17755796370917795,capsules,0.05,0.5,0.1,0.5,0.5
1161,1784924091.423272,116.20399122312665,1,1784924091.4226773,0.0005946159362792969,17,-0.030171940103173256,1,0.016290884464979172,1,0.11037515103816986,1,0.01212803553789854,1,0.3931683897972107,1,-0.5555886626243591,1,0.12406069785356522,1,-0.012104067951440811,1,-0.47980231046676636,1,0.5669018030166626,1,0.20117919147014618,1,-0.15792161226272583,1,-0.03818078339099884,1,-0.01411505788564682,1,-0.0949261412024498,1,-0.021826840937137604,1,0.03811357915401459,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924091.3577852,0.06548666954040527,world,pelvis,4.604686909654175,-1.6382870885141365,1,0,1,1784923961.1971903,130.22608160972595,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924091.3577852,0.06548666954040527,world,pelvis,4.604686909654175,-1.6382870885141365,0.7073924187370783,-0.02597127203054983,-0.06020037611366949,0.9871032634802106,-0.14604299014881134,capsules,0.05,0.5,0.1,0.5,0.5
1162,1784924091.5232856,116.30400863476098,1,1784924091.522339,0.0009465217590332031,17,-0.001312405802309513,1,0.015894178301095963,1,0.11018195748329163,1,-0.013757891021668911,1,0.43554461002349854,1,-0.5719231963157654,1,-0.01601092517375946,1,-0.02305764891207218,1,-0.6156554818153381,1,0.6020994782447815,1,0.04989032819867134,1,-0.16329176723957062,1,-0.03872619569301605,1,-0.014168625697493553,1,-0.0956626906991005,1,-0.02277279645204544,1,0.037403807044029236,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924091.4243088,0.09897685050964355,world,pelvis,4.617819291034881,-1.6377197250733597,1,0,1,1784923961.1971903,130.3260953426361,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924091.4243088,0.09897685050964355,world,pelvis,4.617819291034881,-1.6377197250733597,0.7092654890477548,-0.03794727780475312,-0.059164155763634846,0.9879303691986396,-0.13803330176093315,capsules,0.05,0.5,0.1,0.5,0.5
1163,1784924091.623282,116.40400275215507,1,1784924091.6222186,0.0010633468627929688,17,0.01916380226612091,1,0.01473341602832079,1,0.1095472201704979,1,-0.1227664053440094,1,0.5235207676887512,1,-0.5866877436637878,1,-0.15410515666007996,1,-0.0076579200103878975,1,-0.7195706963539124,1,0.5495366454124451,1,-0.08777246624231339,1,-0.16386762261390686,1,-0.039765894412994385,1,-0.014543598517775536,1,-0.09780539572238922,1,-0.024366432800889015,1,0.037042226642370224,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924091.531651,0.09163093566894531,world,pelvis,4.62307029507435,-1.6428706641951858,1,0,1,1784923961.1971903,130.42609167099,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924091.531651,0.09163093566894531,world,pelvis,4.62307029507435,-1.6428706641951858,0.7126100971905421,-0.049263148965730655,-0.060947528030023485,0.9892232705393479,-0.12367644078176812,capsules,0.05,0.5,0.1,0.5,0.5
1164,1784924091.723438,116.5041587240994,1,1784924091.7230134,0.0004246234893798828,17,0.025444602593779564,1,0.01422593742609024,1,0.10932286828756332,1,-0.29789188504219055,1,0.5547756552696228,1,-0.4922879934310913,1,-0.292966365814209,1,-0.0023608924821019173,1,-0.7657219767570496,1,0.3907336890697479,1,-0.2334287464618683,1,-0.16523359715938568,1,-0.041206132620573044,1,-0.012079490348696709,1,-0.10535842180252075,1,-0.02403406985104084,1,0.04035002365708351,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924091.6738424,0.04959559440612793,world,pelvis,4.61157770713978,-1.6477691171150735,1,0,1,1784923961.1971903,130.52624773979187,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924091.6738424,0.04959559440612793,world,pelvis,4.61157770713978,-1.6477691171150735,0.7115410694216606,-0.050320560239456635,-0.061307734075953746,0.9891644142590583,-0.12354337102084241,capsules,0.05,0.5,0.1,0.5,0.5
1165,1784924091.8233454,116.60406555701047,1,1784924091.8230317,0.00031375885009765625,17,0.016552383080124855,1,0.014196811243891716,1,0.10784373432397842,1,-0.5486378073692322,1,0.4857345223426819,1,-0.28516465425491333,1,-0.3331974148750305,1,-0.08526775985956192,1,-0.7639842629432678,1,0.2130315899848938,1,-0.3358459174633026,1,-0.16424259543418884,1,-0.04130839928984642,1,-0.010820651426911354,1,-0.10451473295688629,1,-0.026241296902298927,1,0.04136780649423599,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924091.7576914,0.06565403938293457,world,pelvis,4.599729727150335,-1.65203385418379,1,0,1,1784923961.1971903,130.62615513801575,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924091.7576916,0.06565380096435547,world,pelvis,4.599729727150335,-1.65203385418379,0.7100561443546523,-0.047216414383397576,-0.06346182874885976,0.9870639278606679,-0.1394561179041496,capsules,0.05,0.5,0.1,0.5,0.5
1166,1784924091.9232554,116.7039735717699,1,1784924091.9224284,0.0008270740509033203,17,-0.011717909015715122,1,0.013350806199014187,1,0.10736008733510971,1,-0.8425509333610535,1,0.38769155740737915,1,-0.06109558045864105,1,-0.27290478348731995,1,-0.28565600514411926,1,-0.7634689211845398,1,0.03813380375504494,1,-0.32965007424354553,1,-0.16607728600502014,1,-0.041998688131570816,1,-0.005678163841366768,1,-0.10637620836496353,1,-0.025568051263689995,1,0.04435420036315918,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924091.8294024,0.09385299682617188,world,pelvis,4.592443345286664,-1.652625256790309,1,0,1,1784923961.1971903,130.726065158844,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924091.8294027,0.09385275840759277,world,pelvis,4.592443345286664,-1.652625256790309,0.7088766643775102,-0.041981690878972466,-0.06489931107148038,0.9845905935492676,-0.1568661217334409,capsules,0.05,0.5,0.1,0.5,0.5
1167,1784924092.0232544,116.8039720961824,1,1784924092.0221782,0.0010762214660644531,17,-0.026248116046190262,1,0.015054498799145222,1,0.10593049973249435,1,-1.0946271419525146,1,0.37196826934814453,1,0.12542690336704254,1,-0.15150457620620728,1,-0.5072083473205566,1,-0.781684935092926,1,-0.17888852953910828,1,-0.2320505529642105,1,-0.16982701420783997,1,-0.041035689413547516,1,-0.0039506093598902225,1,-0.11165261268615723,1,-0.025329431518912315,1,0.046470120549201965,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924091.9576194,0.06563496589660645,world,pelvis,4.584213263260685,-1.6527789544555362,1,0,1,1784923961.1971903,130.82606410980225,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924091.9576197,0.06563472747802734,world,pelvis,4.584213263260685,-1.6527789544555362,0.7100643045688944,-0.03268536412010595,-0.06449673599566652,0.9814679667223355,-0.17746117410905998,capsules,0.05,0.5,0.1,0.5,0.5
1168,1784924092.1232579,116.90397613681853,1,1784924092.1228068,0.00045108795166015625,17,-0.027453385293483734,1,0.02123190090060234,1,0.10151798278093338,1,-1.2097476720809937,1,0.40666258335113525,1,0.2526514232158661,1,-0.07575228810310364,1,-0.6833405494689941,1,-0.873879611492157,1,-0.37155890464782715,1,-0.10402307659387589,1,-0.1721571981906891,1,-0.0410442128777504,1,-0.006655772216618061,1,-0.1146925762295723,1,-0.023275600746273994,1,0.04385869950056076,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924092.0577016,0.06555628776550293,world,pelvis,4.596683796589483,-1.638770182720751,1,0,1,1784923961.1971903,130.9260675907135,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924092.0577018,0.06555604934692383,world,pelvis,4.596683796589483,-1.638770182720751,0.6969253994380413,-0.021242877950104717,-0.04822281334649709,0.9810537383296825,-0.18643192569595185,capsules,0.05,0.5,0.1,0.5,0.5
1169,1784924092.223275,117.00399359222502,1,1784924092.2226686,0.0006062984466552734,17,-0.0290738046169281,1,0.018761787563562393,1,0.09716034680604935,1,-1.21189284324646,1,0.4955615997314453,1,0.28917935490608215,1,-0.011576761491596699,1,-0.7838162779808044,1,-0.9527598023414612,1,-0.4744674563407898,1,-0.05338972434401512,1,-0.17263931035995483,1,-0.03720926120877266,1,-0.013485639356076717,1,-0.11583089083433151,1,-0.020403649657964706,1,0.03795287385582924,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924092.1576414,0.06563353538513184,world,pelvis,4.591798925926412,-1.649780350173686,1,0,1,1784923961.1971903,131.02608466148376,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924092.1576416,0.06563329696655273,world,pelvis,4.591798925926412,-1.649780350173686,0.7049940147430984,-0.021870260051942477,-0.049847041926336585,0.9839029363448817,-0.17021156244031796,capsules,0.05,0.5,0.1,0.5,0.5
1170,1784924092.3232574,117.10397597122937,1,1784924092.322318,0.0009393692016601562,17,-0.03255569934844971,1,0.014383724890649319,1,0.0949799120426178,1,-1.2067276239395142,1,0.5027521252632141,1,0.29876673221588135,1,0.043838296085596085,1,-0.8122548460960388,1,-0.9783700108528137,1,-0.49999386072158813,1,-0.05060938373208046,1,-0.17326873540878296,1,-0.033152732998132706,1,-0.019873572513461113,1,-0.11479970812797546,1,-0.01567387580871582,1,0.03613157570362091,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924092.2576642,0.06559324264526367,world,pelvis,4.585028714258468,-1.6488341940015638,1,0,1,1784923961.1971903,131.12606716156006,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924092.2576642,0.06559324264526367,world,pelvis,4.585028714258468,-1.6488341940015638,0.7057969302863452,-0.024873098906316723,-0.043725511079616634,0.9857634679106888,-0.16043626137602288,capsules,0.05,0.5,0.1,0.5,0.5
1171,1784924092.4232798,117.2040051696822,1,1784924092.42207,0.0012097358703613281,17,-0.03508676588535309,1,0.012209451757371426,1,0.09417179226875305,1,-1.2002921104431152,1,0.5026562213897705,1,0.2746664583683014,1,0.060088906437158585,1,-0.8148553967475891,1,-0.9776270985603333,1,-0.49547579884529114,1,-0.0433349572122097,1,-0.17263931035995483,1,-0.032198257744312286,1,-0.023435818031430244,1,-0.11755844205617905,1,-0.011319073848426342,1,0.03591730818152428,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1784924092.3642633,0.05901646614074707,world,pelvis,4.556734724341906,-1.6615455509670074,1,0,1,1784923961.1971903,131.22608947753906,world,workspace,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0,,,,,1,1784924092.3642635,0.05901622772216797,world,pelvis,4.556734724341906,-1.6615455509670074,0.7110125056399528,-0.036704745375400076,-0.04456867556420544,0.9867903826897018,-0.15136424761644196,capsules,0.05,0.5,0.1,0.5,0.5
